event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000007492,2026-01-26T03:39:03.3133650Z,SYS-0453,cache,sync,node-31,cpu_usage,54.48,%,INFO,2026-01-26T03:39:22.3133650Z
EVT-000007493,2026-01-26T23:12:57.3133690Z,SYS-0153,worker,ingest,node-27,queue_depth,1522,count,INFO,2026-01-26T23:13:23.3133690Z
EVT-000007494,2026-01-21T01:08:31.3133720Z,SYS-0451,worker,ingest,node-43,queue_depth,3340,count,INFO,2026-01-21T01:08:58.3133720Z
EVT-000007495,2026-01-20T14:36:17.3133760Z,SYS-0015,cache,dispatcher,node-17,cpu_usage,88.51,%,ERROR,2026-01-20T14:36:42.3133760Z
EVT-000007496,2026-01-23T21:08:22.3133790Z,SYS-0390,cache,auth,node-47,queue_depth,1733,count,INFO,2026-01-23T21:08:23.3133790Z
EVT-000007497,2026-01-24T15:13:36.3133820Z,SYS-0005,worker,ingest,node-46,mem_usage,26057,MB,INFO,2026-01-24T15:13:52.3133820Z
EVT-000007498,2026-01-21T20:22:04.3133860Z,SYS-0068,db,dispatcher,node-19,queue_depth,1754,count,INFO,2026-01-21T20:22:11.3133860Z
EVT-000007499,2026-01-23T18:39:08.3133890Z,SYS-0494,db,ingest,node-06,queue_depth,4107,count,INFO,2026-01-23T18:39:19.3133890Z
EVT-000007500,2026-01-25T17:04:04.3133930Z,SYS-0176,cache,dispatcher,node-41,cpu_usage,12.74,%,INFO,2026-01-25T17:04:20.3133930Z
EVT-000007501,2026-01-23T02:26:44.3133970Z,SYS-0476,db,dispatcher,node-07,latency_ms,1446.6,ms,ERROR,2026-01-23T02:26:50.3133970Z
EVT-000007502,2026-01-24T22:01:40.3134000Z,SYS-0293,worker,auth,node-33,cpu_usage,55.25,%,INFO,2026-01-24T22:01:52.3134000Z
EVT-000007503,2026-01-24T17:33:27.3134040Z,SYS-0032,api,dispatcher,node-06,queue_depth,1785,count,INFO,2026-01-24T17:33:32.3134040Z
EVT-000007504,2026-01-23T20:02:40.3134070Z,SYS-0497,worker,ingest,node-27,cpu_usage,54.34,%,INFO,2026-01-23T20:02:41.3134070Z
EVT-000007505,2026-01-25T00:18:27.3134100Z,SYS-0154,worker,sync,node-49,mem_usage,20937,MB,INFO,2026-01-25T00:18:27.3134100Z
EVT-000007506,2026-01-24T17:59:45.3134140Z,SYS-0482,worker,ingest,node-18,queue_depth,4170,count,INFO,2026-01-24T18:00:08.3134140Z
EVT-000007507,2026-01-21T12:45:05.3134170Z,SYS-0230,worker,dispatcher,node-03,cpu_usage,13.44,%,INFO,2026-01-21T12:45:22.3134170Z
EVT-000007508,2026-01-25T20:04:23.3134210Z,SYS-0090,db,auth,node-28,mem_usage,2175,MB,INFO,2026-01-25T20:04:24.3134210Z
EVT-000007509,2026-01-20T16:16:14.3134250Z,SYS-0425,api,sync,node-34,cpu_usage,34.68,%,INFO,2026-01-20T16:16:26.3134250Z
EVT-000007510,2026-01-23T06:53:28.3134280Z,SYS-0350,cache,auth,node-19,latency_ms,1506.5,ms,ERROR,2026-01-23T06:53:32.3134280Z
EVT-000007511,2026-01-20T17:55:25.3134310Z,SYS-0009,cache,auth,node-35,latency_ms,660.5,ms,INFO,2026-01-20T17:55:31.3134310Z
EVT-000007512,2026-01-22T17:00:07.3134350Z,SYS-0270,cache,dispatcher,node-41,queue_depth,3766,count,INFO,2026-01-22T17:00:34.3134350Z
EVT-000007513,2026-01-22T12:44:23.3134380Z,SYS-0090,worker,ingest,node-24,mem_usage,21926,MB,INFO,2026-01-22T12:44:26.3134380Z
EVT-000007514,2026-01-21T19:30:20.3134410Z,SYS-0202,worker,sync,node-10,latency_ms,664.2,ms,INFO,2026-01-21T19:30:25.3134410Z
EVT-000007515,2026-01-25T11:57:28.3134450Z,SYS-0055,cache,ingest,node-31,latency_ms,747.7,ms,INFO,2026-01-25T11:57:40.3134450Z
EVT-000007516,2026-01-20T18:06:39.3134480Z,SYS-0112,api,auth,node-15,queue_depth,496,count,INFO,2026-01-20T18:07:07.3134480Z
EVT-000007517,2026-01-22T11:44:23.3134520Z,SYS-0144,api,auth,node-17,mem_usage,2863,MB,INFO,2026-01-22T11:44:33.3134520Z
EVT-000007518,2026-01-25T06:44:52.3134560Z,SYS-0055,cache,sync,node-23,cpu_usage,69.95,%,INFO,2026-01-25T06:44:55.3134560Z
EVT-000007519,2026-01-20T16:00:36.3134590Z,SYS-0034,db,ingest,node-27,cpu_usage,7.35,%,INFO,2026-01-20T16:00:56.3134590Z
EVT-000007520,2026-01-22T21:03:51.3134620Z,SYS-0127,api,sync,node-18,queue_depth,1875,count,INFO,2026-01-22T21:04:00.3134620Z
EVT-000007521,2026-01-22T09:06:47.3134650Z,SYS-0205,worker,dispatcher,node-35,cpu_usage,44.36,%,INFO,2026-01-22T09:06:48.3134650Z
EVT-000007522,2026-01-24T21:21:18.3134690Z,SYS-0152,api,ingest,node-02,cpu_usage,74.83,%,WARN,2026-01-24T21:21:33.3134690Z
EVT-000007523,2026-01-22T01:28:32.3134720Z,SYS-0432,api,auth,node-44,mem_usage,12948,MB,INFO,2026-01-22T01:28:39.3134720Z
EVT-000007524,2026-01-21T10:42:06.3134750Z,SYS-0156,db,auth,node-20,latency_ms,491.8,ms,INFO,2026-01-21T10:42:28.3134750Z
EVT-000007525,2026-01-21T04:04:40.3134790Z,SYS-0164,cache,auth,node-34,latency_ms,876,ms,WARN,2026-01-21T04:04:58.3134790Z
EVT-000007526,2026-01-23T17:40:57.3134830Z,SYS-0474,db,auth,node-02,queue_depth,4482,count,INFO,2026-01-23T17:41:11.3134830Z
EVT-000007527,2026-01-20T16:47:47.3134870Z,SYS-0380,cache,sync,node-24,cpu_usage,71.49,%,WARN,2026-01-20T16:47:47.3134870Z
EVT-000007528,2026-01-25T15:13:49.3134900Z,SYS-0334,db,sync,node-36,mem_usage,9555,MB,INFO,2026-01-25T15:14:18.3134900Z
EVT-000007529,2026-01-22T08:27:42.3134930Z,SYS-0186,cache,ingest,node-10,queue_depth,3213,count,INFO,2026-01-22T08:27:50.3134930Z
EVT-000007530,2026-01-22T00:04:18.3134970Z,SYS-0090,db,dispatcher,node-34,cpu_usage,69.08,%,INFO,2026-01-22T00:04:30.3134970Z
EVT-000007531,2026-01-23T02:52:25.3135000Z,SYS-0008,db,ingest,node-03,latency_ms,509.7,ms,INFO,2026-01-23T02:52:42.3135000Z
EVT-000007532,2026-01-25T06:57:11.3135030Z,SYS-0034,api,auth,node-08,cpu_usage,16.43,%,INFO,2026-01-25T06:57:30.3135030Z
EVT-000007533,2026-01-21T21:12:50.3135070Z,SYS-0233,api,ingest,node-37,cpu_usage,31.7,%,INFO,2026-01-21T21:12:53.3135070Z
EVT-000007534,2026-01-21T04:09:21.3135100Z,SYS-0035,api,sync,node-28,latency_ms,370.1,ms,INFO,2026-01-21T04:09:49.3135100Z
EVT-000007535,2026-01-26T03:43:09.3135150Z,SYS-0455,cache,ingest,node-38,queue_depth,852,count,INFO,2026-01-26T03:43:10.3135150Z
EVT-000007536,2026-01-26T13:06:01.3135180Z,SYS-0096,api,auth,node-34,queue_depth,2658,count,INFO,2026-01-26T13:06:02.3135180Z
EVT-000007537,2026-01-25T14:27:27.3135220Z,SYS-0161,worker,auth,node-45,cpu_usage,94.45,%,ERROR,2026-01-25T14:27:48.3135220Z
EVT-000007538,2026-01-21T17:48:10.3135250Z,SYS-0423,db,dispatcher,node-31,cpu_usage,7.1,%,INFO,2026-01-21T17:48:34.3135250Z
EVT-000007539,2026-01-26T23:50:31.3135280Z,SYS-0090,api,sync,node-11,mem_usage,17029,MB,INFO,2026-01-26T23:50:39.3135280Z
EVT-000007540,2026-01-23T17:54:48.3135320Z,SYS-0050,db,ingest,node-04,cpu_usage,12.08,%,INFO,2026-01-23T17:55:04.3135320Z
EVT-000007541,2026-01-20T22:28:56.3135350Z,SYS-0056,worker,auth,node-27,cpu_usage,90.33,%,ERROR,2026-01-20T22:29:23.3135350Z
EVT-000007542,2026-01-27T02:23:39.3135390Z,SYS-0372,api,dispatcher,node-06,cpu_usage,51.73,%,INFO,2026-01-27T02:23:44.3135390Z
EVT-000007543,2026-01-22T16:23:53.3135430Z,SYS-0172,worker,ingest,node-28,mem_usage,28368,MB,INFO,2026-01-22T16:24:17.3135430Z
EVT-000007544,2026-01-23T08:10:10.3135470Z,SYS-0119,cache,dispatcher,node-22,mem_usage,5685,MB,INFO,2026-01-23T08:10:32.3135470Z
EVT-000007545,2026-01-21T12:39:25.3135500Z,SYS-0019,worker,ingest,node-38,latency_ms,361.7,ms,INFO,2026-01-21T12:39:31.3135500Z
EVT-000007546,2026-01-26T10:20:38.3135530Z,SYS-0085,worker,sync,node-20,queue_depth,4607,count,INFO,2026-01-26T10:20:55.3135530Z
EVT-000007547,2026-01-25T09:38:59.3135570Z,SYS-0300,worker,ingest,node-43,queue_depth,4659,count,INFO,2026-01-25T09:39:06.3135570Z
EVT-000007548,2026-01-23T20:19:57.3135600Z,SYS-0307,worker,sync,node-05,cpu_usage,45.05,%,INFO,2026-01-23T20:20:14.3135600Z
EVT-000007549,2026-01-24T12:34:14.3135640Z,SYS-0226,api,auth,node-37,cpu_usage,27.15,%,INFO,2026-01-24T12:34:17.3135640Z
EVT-000007550,2026-01-25T18:57:30.3135670Z,SYS-0247,worker,sync,node-47,mem_usage,8135,MB,INFO,2026-01-25T18:57:39.3135670Z
EVT-000007551,2026-01-25T21:00:35.3135700Z,SYS-0409,api,dispatcher,node-03,mem_usage,22431,MB,INFO,2026-01-25T21:00:38.3135700Z
EVT-000007552,2026-01-26T12:48:35.3135750Z,SYS-0096,worker,auth,node-18,latency_ms,1086.6,ms,WARN,2026-01-26T12:48:56.3135750Z
EVT-000007553,2026-01-23T03:19:59.3135780Z,SYS-0430,cache,dispatcher,node-23,latency_ms,565.1,ms,INFO,2026-01-23T03:20:09.3135780Z
EVT-000007554,2026-01-21T06:02:03.3135820Z,SYS-0005,db,sync,node-15,queue_depth,1558,count,INFO,2026-01-21T06:02:14.3135820Z
EVT-000007555,2026-01-26T04:39:18.3135850Z,SYS-0117,cache,sync,node-45,queue_depth,2156,count,INFO,2026-01-26T04:39:40.3135850Z
EVT-000007556,2026-01-25T22:04:04.3135890Z,SYS-0480,cache,ingest,node-36,cpu_usage,7.55,%,INFO,2026-01-25T22:04:27.3135890Z
EVT-000007557,2026-01-23T22:50:13.3135920Z,SYS-0089,db,auth,node-25,mem_usage,24274,MB,INFO,2026-01-23T22:50:26.3135920Z
EVT-000007558,2026-01-23T05:50:17.3135950Z,SYS-0327,worker,auth,node-41,mem_usage,28769,MB,INFO,2026-01-23T05:50:43.3135950Z
EVT-000007559,2026-01-26T06:58:00.3135990Z,SYS-0215,cache,auth,node-46,mem_usage,6615,MB,INFO,2026-01-26T06:58:12.3135990Z
EVT-000007560,2026-01-25T08:36:57.3136030Z,SYS-0378,api,sync,node-44,latency_ms,1293.8,ms,ERROR,2026-01-25T08:37:26.3136030Z
EVT-000007561,2026-01-26T13:21:01.3136070Z,SYS-0217,db,auth,node-43,cpu_usage,36.92,%,INFO,2026-01-26T13:21:15.3136070Z
EVT-000007562,2026-01-24T00:18:22.3136100Z,SYS-0266,cache,sync,node-05,mem_usage,10715,MB,INFO,2026-01-24T00:18:24.3136100Z
EVT-000007563,2026-01-24T21:01:51.3136140Z,SYS-0201,db,sync,node-16,latency_ms,384.2,ms,INFO,2026-01-24T21:02:20.3136140Z
EVT-000007564,2026-01-22T19:40:47.3136170Z,SYS-0269,db,ingest,node-05,cpu_usage,56.89,%,INFO,2026-01-22T19:41:10.3136170Z
EVT-000007565,2026-01-22T14:45:26.3136200Z,SYS-0118,api,sync,node-35,latency_ms,1044.8,ms,WARN,2026-01-22T14:45:28.3136200Z
EVT-000007566,2026-01-26T22:59:32.3136240Z,SYS-0345,db,sync,node-31,latency_ms,54.4,ms,INFO,2026-01-26T22:59:45.3136240Z
EVT-000007567,2026-01-26T16:25:14.3136270Z,SYS-0368,worker,sync,node-08,queue_depth,4756,count,INFO,2026-01-26T16:25:19.3136270Z
EVT-000007568,2026-01-25T11:10:37.3136310Z,SYS-0134,api,sync,node-28,queue_depth,4982,count,INFO,2026-01-25T11:11:05.3136310Z
EVT-000007569,2026-01-24T22:54:08.3136350Z,SYS-0101,worker,dispatcher,node-17,latency_ms,1121.8,ms,WARN,2026-01-24T22:54:29.3136350Z
EVT-000007570,2026-01-26T20:48:37.3136380Z,SYS-0007,api,ingest,node-14,latency_ms,1081.2,ms,WARN,2026-01-26T20:48:52.3136380Z
EVT-000007571,2026-01-25T13:00:51.3136420Z,SYS-0313,worker,sync,node-41,cpu_usage,47.25,%,INFO,2026-01-25T13:00:59.3136420Z
EVT-000007572,2026-01-23T23:29:53.3136450Z,SYS-0493,api,sync,node-31,mem_usage,3302,MB,INFO,2026-01-23T23:30:13.3136450Z
EVT-000007573,2026-01-23T15:16:46.3136490Z,SYS-0193,worker,sync,node-24,cpu_usage,67.83,%,INFO,2026-01-23T15:17:15.3136490Z
EVT-000007574,2026-01-24T20:14:57.3136520Z,SYS-0053,cache,auth,node-17,mem_usage,25998,MB,INFO,2026-01-24T20:15:13.3136520Z
EVT-000007575,2026-01-21T03:32:30.3136550Z,SYS-0048,cache,dispatcher,node-16,queue_depth,2143,count,INFO,2026-01-21T03:32:51.3136550Z
EVT-000007576,2026-01-24T16:31:06.3136590Z,SYS-0109,db,sync,node-36,mem_usage,23094,MB,INFO,2026-01-24T16:31:33.3136590Z
EVT-000007577,2026-01-24T18:54:23.3136620Z,SYS-0381,cache,dispatcher,node-20,mem_usage,18431,MB,INFO,2026-01-24T18:54:50.3136620Z
EVT-000007578,2026-01-20T12:33:15.3136670Z,SYS-0398,worker,ingest,node-16,mem_usage,29157,MB,INFO,2026-01-20T12:33:20.3136670Z
EVT-000007579,2026-01-26T19:06:38.3136710Z,SYS-0437,cache,ingest,node-26,cpu_usage,18.33,%,INFO,2026-01-26T19:07:06.3136710Z
EVT-000007580,2026-01-22T07:26:39.3136740Z,SYS-0293,db,sync,node-29,mem_usage,25743,MB,INFO,2026-01-22T07:26:50.3136740Z
EVT-000007581,2026-01-25T09:53:59.3136780Z,SYS-0209,api,ingest,node-20,latency_ms,1414,ms,ERROR,2026-01-25T09:54:15.3136780Z
EVT-000007582,2026-01-24T08:36:17.3136810Z,SYS-0243,api,ingest,node-14,queue_depth,2744,count,INFO,2026-01-24T08:36:26.3136810Z
EVT-000007583,2026-01-21T17:31:04.3136850Z,SYS-0315,api,dispatcher,node-20,cpu_usage,80.1,%,WARN,2026-01-21T17:31:22.3136850Z
EVT-000007584,2026-01-23T03:14:36.3136880Z,SYS-0436,cache,dispatcher,node-31,mem_usage,24903,MB,INFO,2026-01-23T03:14:36.3136880Z
EVT-000007585,2026-01-25T04:55:43.3136910Z,SYS-0335,worker,dispatcher,node-06,mem_usage,18160,MB,INFO,2026-01-25T04:56:11.3136910Z
EVT-000007586,2026-01-25T12:16:00.3136960Z,SYS-0319,cache,auth,node-07,queue_depth,3938,count,INFO,2026-01-25T12:16:01.3136960Z
EVT-000007587,2026-01-25T16:49:04.3136990Z,SYS-0139,cache,dispatcher,node-10,latency_ms,451.4,ms,INFO,2026-01-25T16:49:21.3136990Z
EVT-000007588,2026-01-25T11:44:07.3137030Z,SYS-0218,cache,ingest,node-48,cpu_usage,62.43,%,INFO,2026-01-25T11:44:28.3137030Z
EVT-000007589,2026-01-27T03:30:06.3137060Z,SYS-0218,db,ingest,node-20,queue_depth,1467,count,INFO,2026-01-27T03:30:08.3137060Z
EVT-000007590,2026-01-20T07:57:45.3137100Z,SYS-0440,cache,dispatcher,node-10,latency_ms,984,ms,WARN,2026-01-20T07:57:47.3137100Z
EVT-000007591,2026-01-26T17:30:52.3137130Z,SYS-0348,cache,sync,node-17,latency_ms,601.6,ms,INFO,2026-01-26T17:31:03.3137130Z
EVT-000007592,2026-01-21T11:35:21.3137160Z,SYS-0051,worker,ingest,node-18,cpu_usage,33.42,%,INFO,2026-01-21T11:35:50.3137160Z
EVT-000007593,2026-01-24T12:10:55.3137200Z,SYS-0371,worker,ingest,node-07,cpu_usage,80.53,%,WARN,2026-01-24T12:11:24.3137200Z
EVT-000007594,2026-01-21T16:29:31.3137230Z,SYS-0470,cache,sync,node-02,queue_depth,64,count,INFO,2026-01-21T16:29:54.3137230Z
EVT-000007595,2026-01-20T19:17:01.3137280Z,SYS-0494,worker,sync,node-17,mem_usage,29287,MB,INFO,2026-01-20T19:17:02.3137280Z
EVT-000007596,2026-01-26T19:09:30.3137320Z,SYS-0221,api,sync,node-17,queue_depth,3287,count,INFO,2026-01-26T19:09:46.3137320Z
EVT-000007597,2026-01-20T22:06:16.3137350Z,SYS-0048,cache,sync,node-24,latency_ms,1293,ms,ERROR,2026-01-20T22:06:41.3137350Z
EVT-000007598,2026-01-21T06:25:57.3137380Z,SYS-0199,worker,sync,node-46,cpu_usage,8.26,%,INFO,2026-01-21T06:25:59.3137380Z
EVT-000007599,2026-01-22T07:00:13.3137420Z,SYS-0264,cache,sync,node-29,cpu_usage,47.8,%,INFO,2026-01-22T07:00:38.3137420Z
EVT-000007600,2026-01-24T15:02:11.3137450Z,SYS-0201,db,ingest,node-48,queue_depth,230,count,INFO,2026-01-24T15:02:19.3137450Z
EVT-000007601,2026-01-21T08:38:02.3137480Z,SYS-0409,db,dispatcher,node-38,queue_depth,1522,count,INFO,2026-01-21T08:38:05.3137480Z
EVT-000007602,2026-01-20T12:30:11.3137520Z,SYS-0275,worker,dispatcher,node-47,mem_usage,31737,MB,INFO,2026-01-20T12:30:23.3137520Z
EVT-000007603,2026-01-23T13:27:50.3137550Z,SYS-0189,api,dispatcher,node-36,mem_usage,15882,MB,INFO,2026-01-23T13:28:08.3137550Z
EVT-000007604,2026-01-24T23:18:39.3137610Z,SYS-0033,db,auth,node-15,cpu_usage,88.93,%,ERROR,2026-01-24T23:18:49.3137610Z
EVT-000007605,2026-01-23T10:57:00.3137650Z,SYS-0494,api,auth,node-17,cpu_usage,12.53,%,INFO,2026-01-23T10:57:06.3137650Z
EVT-000007606,2026-01-24T18:11:03.3137680Z,SYS-0029,api,auth,node-31,queue_depth,3776,count,INFO,2026-01-24T18:11:15.3137680Z
EVT-000007607,2026-01-20T06:40:26.3137710Z,SYS-0352,worker,ingest,node-17,cpu_usage,62.53,%,INFO,2026-01-20T06:40:36.3137710Z
EVT-000007608,2026-01-20T11:35:21.3137750Z,SYS-0114,worker,ingest,node-46,cpu_usage,53.33,%,INFO,2026-01-20T11:35:39.3137750Z
EVT-000007609,2026-01-25T01:35:55.3137780Z,SYS-0050,db,dispatcher,node-19,latency_ms,926.9,ms,WARN,2026-01-25T01:36:03.3137780Z
EVT-000007610,2026-01-26T13:51:01.3137820Z,SYS-0339,db,ingest,node-04,mem_usage,29033,MB,INFO,2026-01-26T13:51:10.3137820Z
EVT-000007611,2026-01-26T09:25:49.3137850Z,SYS-0134,db,ingest,node-44,mem_usage,32197,MB,INFO,2026-01-26T09:25:59.3137850Z
EVT-000007612,2026-01-20T04:49:58.3137900Z,SYS-0068,cache,auth,node-39,mem_usage,19565,MB,INFO,2026-01-20T04:50:13.3137900Z
EVT-000007613,2026-01-23T04:51:18.3137930Z,SYS-0137,worker,ingest,node-46,latency_ms,1473.2,ms,ERROR,2026-01-23T04:51:20.3137930Z
EVT-000007614,2026-01-21T00:19:01.3137970Z,SYS-0487,worker,ingest,node-32,latency_ms,1398.9,ms,ERROR,2026-01-21T00:19:11.3137970Z
EVT-000007615,2026-01-25T07:15:19.3138000Z,SYS-0114,worker,ingest,node-28,latency_ms,106.4,ms,INFO,2026-01-25T07:15:22.3138000Z
EVT-000007616,2026-01-20T20:09:04.3138030Z,SYS-0240,db,auth,node-04,mem_usage,17061,MB,INFO,2026-01-20T20:09:06.3138030Z
EVT-000007617,2026-01-23T14:35:12.3138070Z,SYS-0295,api,dispatcher,node-03,mem_usage,5304,MB,INFO,2026-01-23T14:35:20.3138070Z
EVT-000007618,2026-01-24T12:45:22.3138100Z,SYS-0043,db,dispatcher,node-03,mem_usage,15411,MB,INFO,2026-01-24T12:45:28.3138100Z
EVT-000007619,2026-01-23T03:54:57.3138140Z,SYS-0451,cache,ingest,node-49,latency_ms,654.3,ms,INFO,2026-01-23T03:55:03.3138140Z
EVT-000007620,2026-01-23T00:26:01.3138170Z,SYS-0070,worker,sync,node-10,queue_depth,2489,count,INFO,2026-01-23T00:26:14.3138170Z
EVT-000007621,2026-01-20T09:11:54.3138220Z,SYS-0192,db,auth,node-41,cpu_usage,80.48,%,WARN,2026-01-20T09:11:56.3138220Z
EVT-000007622,2026-01-21T19:44:38.3138250Z,SYS-0438,worker,sync,node-22,cpu_usage,24.32,%,INFO,2026-01-21T19:44:38.3138250Z
EVT-000007623,2026-01-26T02:08:04.3138290Z,SYS-0115,api,auth,node-36,latency_ms,1371.9,ms,ERROR,2026-01-26T02:08:08.3138290Z
EVT-000007624,2026-01-23T07:22:00.3138320Z,SYS-0288,db,dispatcher,node-47,queue_depth,1613,count,INFO,2026-01-23T07:22:17.3138320Z
EVT-000007625,2026-01-26T16:45:02.3138350Z,SYS-0453,worker,ingest,node-38,mem_usage,18541,MB,INFO,2026-01-26T16:45:03.3138350Z
EVT-000007626,2026-01-26T17:37:59.3138390Z,SYS-0405,worker,auth,node-27,latency_ms,210,ms,INFO,2026-01-26T17:38:26.3138390Z
EVT-000007627,2026-01-23T16:43:44.3138420Z,SYS-0327,worker,dispatcher,node-35,mem_usage,28740,MB,INFO,2026-01-23T16:43:58.3138420Z
EVT-000007628,2026-01-24T11:42:20.3138460Z,SYS-0205,cache,auth,node-28,latency_ms,58.3,ms,INFO,2026-01-24T11:42:36.3138460Z
EVT-000007629,2026-01-22T22:27:30.3138490Z,SYS-0412,cache,ingest,node-34,queue_depth,4965,count,INFO,2026-01-22T22:27:49.3138490Z
EVT-000007630,2026-01-25T16:38:58.3138540Z,SYS-0480,api,dispatcher,node-24,latency_ms,926.9,ms,WARN,2026-01-25T16:39:11.3138540Z
EVT-000007631,2026-01-25T08:55:40.3138570Z,SYS-0257,cache,sync,node-12,mem_usage,27646,MB,INFO,2026-01-25T08:55:40.3138570Z
EVT-000007632,2026-01-26T07:06:04.3138610Z,SYS-0483,api,sync,node-25,mem_usage,16900,MB,INFO,2026-01-26T07:06:27.3138610Z
EVT-000007633,2026-01-24T12:29:18.3138640Z,SYS-0049,db,ingest,node-03,queue_depth,1926,count,INFO,2026-01-24T12:29:37.3138640Z
EVT-000007634,2026-01-22T08:12:34.3138670Z,SYS-0419,worker,ingest,node-11,latency_ms,47.5,ms,INFO,2026-01-22T08:12:57.3138670Z
EVT-000007635,2026-01-25T20:41:03.3138700Z,SYS-0344,cache,auth,node-47,queue_depth,708,count,INFO,2026-01-25T20:41:32.3138700Z
EVT-000007636,2026-01-24T19:03:39.3138730Z,SYS-0320,db,ingest,node-17,queue_depth,522,count,INFO,2026-01-24T19:03:52.3138730Z
EVT-000007637,2026-01-21T06:26:10.3138760Z,SYS-0491,api,sync,node-11,latency_ms,262,ms,INFO,2026-01-21T06:26:13.3138760Z
EVT-000007638,2026-01-26T20:46:28.3138800Z,SYS-0300,db,sync,node-04,cpu_usage,8.93,%,INFO,2026-01-26T20:46:56.3138800Z
EVT-000007639,2026-01-26T23:31:55.3138830Z,SYS-0252,db,dispatcher,node-26,mem_usage,6106,MB,INFO,2026-01-26T23:32:23.3138830Z
EVT-000007640,2026-01-26T23:07:13.3138860Z,SYS-0192,db,sync,node-04,queue_depth,175,count,INFO,2026-01-26T23:07:34.3138860Z
EVT-000007641,2026-01-20T19:45:55.3138890Z,SYS-0477,worker,auth,node-42,queue_depth,2419,count,INFO,2026-01-20T19:46:10.3138890Z
EVT-000007642,2026-01-21T01:35:05.3138920Z,SYS-0477,cache,sync,node-06,queue_depth,624,count,INFO,2026-01-21T01:35:22.3138920Z
EVT-000007643,2026-01-20T07:59:15.3144260Z,SYS-0234,cache,dispatcher,node-03,mem_usage,26738,MB,INFO,2026-01-20T07:59:39.3144260Z
EVT-000007644,2026-01-23T23:34:30.3144500Z,SYS-0050,worker,dispatcher,node-07,latency_ms,1158.2,ms,WARN,2026-01-23T23:34:46.3144500Z
EVT-000007645,2026-01-25T03:30:49.3144540Z,SYS-0297,db,auth,node-40,latency_ms,311.8,ms,INFO,2026-01-25T03:30:49.3144540Z
EVT-000007646,2026-01-25T15:41:43.3144580Z,SYS-0329,worker,ingest,node-27,latency_ms,1376.2,ms,ERROR,2026-01-25T15:41:50.3144580Z
EVT-000007647,2026-01-24T01:55:44.3144660Z,SYS-0437,cache,ingest,node-44,cpu_usage,92.52,%,ERROR,2026-01-24T01:55:48.3144660Z
EVT-000007648,2026-01-21T21:04:54.3144700Z,SYS-0161,worker,ingest,node-11,queue_depth,3853,count,INFO,2026-01-21T21:04:59.3144700Z
EVT-000007649,2026-01-21T16:36:38.3144740Z,SYS-0230,cache,ingest,node-03,cpu_usage,11.92,%,INFO,2026-01-21T16:36:46.3144740Z
EVT-000007650,2026-01-20T06:50:41.3144770Z,SYS-0243,cache,sync,node-49,cpu_usage,43.74,%,INFO,2026-01-20T06:50:46.3144770Z
EVT-000007651,2026-01-24T14:12:11.3144800Z,SYS-0102,db,sync,node-47,cpu_usage,55.97,%,INFO,2026-01-24T14:12:29.3144800Z
EVT-000007652,2026-01-24T15:55:22.3144840Z,SYS-0115,cache,sync,node-19,mem_usage,2736,MB,INFO,2026-01-24T15:55:48.3144840Z
EVT-000007653,2026-01-25T11:27:56.3144870Z,SYS-0269,worker,auth,node-02,mem_usage,5622,MB,INFO,2026-01-25T11:28:19.3144870Z
EVT-000007654,2026-01-20T23:56:44.3144910Z,SYS-0014,worker,sync,node-18,queue_depth,2268,count,INFO,2026-01-20T23:57:10.3144910Z
EVT-000007655,2026-01-26T22:49:34.3144940Z,SYS-0221,db,auth,node-05,queue_depth,4064,count,INFO,2026-01-26T22:50:00.3144940Z
EVT-000007656,2026-01-21T12:21:25.3144990Z,SYS-0211,cache,dispatcher,node-02,queue_depth,2028,count,INFO,2026-01-21T12:21:37.3144990Z
EVT-000007657,2026-01-21T13:24:41.3145020Z,SYS-0232,db,sync,node-43,mem_usage,31198,MB,INFO,2026-01-21T13:24:42.3145020Z
EVT-000007658,2026-01-26T20:03:00.3145060Z,SYS-0162,worker,dispatcher,node-40,cpu_usage,5.41,%,INFO,2026-01-26T20:03:23.3145060Z
EVT-000007659,2026-01-24T12:26:53.3145090Z,SYS-0047,db,dispatcher,node-45,cpu_usage,29.43,%,INFO,2026-01-24T12:27:14.3145090Z
EVT-000007660,2026-01-25T19:35:49.3145130Z,SYS-0175,api,ingest,node-24,mem_usage,7225,MB,INFO,2026-01-25T19:36:07.3145130Z
EVT-000007661,2026-01-23T08:01:24.3145730Z,SYS-0268,cache,dispatcher,node-03,cpu_usage,6.8,%,INFO,2026-01-23T08:01:38.3145730Z
EVT-000007662,2026-01-22T01:21:31.3145780Z,SYS-0376,cache,dispatcher,node-02,latency_ms,352.9,ms,INFO,2026-01-22T01:21:43.3145780Z
EVT-000007663,2026-01-24T15:24:40.3145810Z,SYS-0428,api,dispatcher,node-01,mem_usage,29709,MB,INFO,2026-01-24T15:24:45.3145810Z
EVT-000007664,2026-01-22T04:30:00.3145870Z,SYS-0068,db,ingest,node-07,mem_usage,10973,MB,INFO,2026-01-22T04:30:03.3145870Z
EVT-000007665,2026-01-21T18:20:50.3145910Z,SYS-0137,worker,sync,node-09,cpu_usage,94.82,%,ERROR,2026-01-21T18:20:52.3145910Z
